alpha,arrivals_early,arrivals_late,arrivals_on_time,beta,capacity,config,distance_total,exec_s,gamma,history_last,lambda_weight,length_speed_kph,max_operation_time,min_travel_minutes,mu_weight,n_ants,n_iters,objective_cost,pct_on_time,penalty_alpha,penalty_beta,penalty_capacity,penalty_gamma,penalty_time,penalty_total,penalty_window,q,rho,run,scenario,status,targets,time_factor,total_time,unload_time,weight
1.0,2,1,11,2.0,20.0,random_length_base,14556.318008788221,0.016737228999772924,1.0,14675.540101551873,1.0,18.0,600.0,1.5,1.0,30,80,14675.540101551873,78.57142857142857,1.0,1.0,0.0,1.0,0.0,119.22209276365248,119.22209276365248,100.0,0.5,9,E2_medium,ok,14,5.0,472.0131786345429,10,length
1.0,2,1,11,2.0,20.0,random_street_time_base,1448.114155215189,0.016645927999888954,1.0,1605.430280883269,1.0,18.0,600.0,1.5,1.0,30,80,1605.430280883269,78.57142857142857,1.0,1.0,0.0,1.0,0.0,157.31612566807996,157.31612566807996,100.0,0.5,9,E2_medium,ok,14,5.0,418.2786076000549,10,street_time
1.0,1,2,11,2.0,20.0,greedy_length_base,9611.475542355274,0.01758711399997992,1.0,9819.523136636977,1.0,18.0,600.0,1.5,1.0,30,80,9819.523136636977,78.57142857142857,1.0,1.0,0.0,1.0,0.0,208.04759428170274,208.04759428170274,100.0,0.5,9,E2_medium,ok,14,5.0,475.3579721920171,10,length
1.0,1,0,13,2.0,20.0,greedy_street_time_base,729.4978098826118,0.017042260999915015,1.0,907.1726148607127,1.0,18.0,600.0,1.5,1.0,30,80,907.1726148607127,92.85714285714286,1.0,1.0,0.0,1.0,0.0,177.67480497810084,177.67480497810084,100.0,0.5,9,E2_medium,ok,14,5.0,380.59431048564045,10,street_time
1.0,1,3,10,2.0,20.0,length_base,8076.675896088695,0.45603121899966936,1.0,8512.985182691722,1.0,18.0,600.0,1.5,1.0,30,80,8512.985182691722,71.42857142857143,1.0,1.0,0.0,1.0,0.0,436.30928660302834,436.30928660302834,100.0,0.5,10,E2_medium,ok,14,5.0,442.61906842001736,10,length
1.0,2,0,12,2.0,20.0,length_ants20,8753.126747559634,0.30718385499949363,1.0,8833.041109248354,1.0,18.0,600.0,1.5,1.0,20,80,8833.041109248354,85.71428571428571,1.0,1.0,0.0,1.0,0.0,79.914361688719,79.914361688719,100.0,0.5,10,E2_medium,ok,14,5.0,366.93445578094156,10,length
1.0,3,2,9,2.0,20.0,length_ants40,8270.93722876503,0.578425261999655,1.0,8569.989419201152,1.0,18.0,600.0,1.5,1.0,40,80,8569.989419201152,64.28571428571429,1.0,1.0,0.0,1.0,0.0,299.0521904361237,299.0521904361237,100.0,0.5,10,E2_medium,ok,14,5.0,399.597938149991,10,length
1.0,3,1,10,2.0,20.0,length_iters50,8437.058598418918,0.29847017300016887,1.0,8706.840597741857,1.0,18.0,600.0,1.5,1.0,30,50,8706.840597741857,71.42857142857143,1.0,1.0,0.0,1.0,0.0,269.7819993229378,269.7819993229378,100.0,0.5,10,E2_medium,ok,14,5.0,402.36662764422226,10,length
1.0,2,2,10,2.0,20.0,length_iters120,8284.455334220947,0.6677859629999148,1.0,8543.871328904674,1.0,18.0,600.0,1.5,1.0,30,120,8543.871328904674,71.42857142857143,1.0,1.0,0.0,1.0,0.0,259.41599468372544,259.41599468372544,100.0,0.5,10,E2_medium,ok,14,5.0,388.81084443874,10,length
0.8,3,2,9,2.0,20.0,length_alpha0.8,8270.93722876503,0.44746319000023504,1.0,8569.989419201152,1.0,18.0,600.0,1.5,1.0,30,80,8569.989419201152,64.28571428571429,1.0,1.0,0.0,1.0,0.0,299.0521904361237,299.0521904361237,100.0,0.5,10,E2_medium,ok,14,5.0,399.597938149991,10,length
1.2,2,1,11,2.0,20.0,length_alpha1.2,8074.066927866715,0.4505090229995403,1.0,8256.399117315863,1.0,18.0,600.0,1.5,1.0,30,80,8256.399117315863,78.57142857142857,1.0,1.0,0.0,1.0,0.0,182.33218944914898,182.33218944914898,100.0,0.5,10,E2_medium,ok,14,5.0,355.6167921193929,10,length
1.0,3,1,10,1.5,20.0,length_beta1.5,8211.92506668944,0.4441953219993593,1.0,8477.954840483553,1.0,18.0,600.0,1.5,1.0,30,80,8477.954840483553,71.42857142857143,1.0,1.0,0.0,1.0,0.0,266.02977379411317,266.02977379411317,100.0,0.5,10,E2_medium,ok,14,5.0,398.61440211539764,10,length
1.0,2,1,11,2.5,20.0,length_beta2.5,8563.616652421062,0.44344013499994617,1.0,8754.108003946118,1.0,18.0,600.0,1.5,1.0,30,80,8754.108003946118,78.57142857142857,1.0,1.0,0.0,1.0,0.0,190.49135152505477,190.49135152505477,100.0,0.5,10,E2_medium,ok,14,5.0,363.7759541952987,10,length
1.0,2,2,10,2.0,20.0,length_gamma0.7,8518.399731099618,0.4501034830000208,0.7,8825.700671613562,1.0,18.0,600.0,1.5,1.0,30,80,8825.700671613562,71.42857142857143,1.0,1.0,0.0,1.0,0.0,307.3009405139434,307.3009405139434,100.0,0.5,10,E2_medium,ok,14,5.0,403.7223131889009,10,length
1.0,2,1,11,2.0,20.0,length_gamma1.3,8606.445889895096,0.4447205059996122,1.3,8797.651062044719,1.0,18.0,600.0,1.5,1.0,30,80,8797.651062044719,78.57142857142857,1.0,1.0,0.0,1.0,0.0,191.205172149622,191.205172149622,100.0,0.5,10,E2_medium,ok,14,5.0,364.48977481986594,10,length
1.0,3,2,9,2.0,20.0,length_rho0.3,8031.277531400842,0.4249458099993717,1.0,8322.341065258159,1.0,18.0,600.0,1.5,1.0,30,80,8322.341065258159,64.28571428571429,1.0,1.0,0.0,1.0,0.0,291.0635338573174,291.0635338573174,100.0,0.3,10,E2_medium,ok,14,5.0,395.6036098605879,10,length
1.0,2,1,11,2.0,20.0,length_rho0.7,8073.698887803942,0.4457384560000719,1.0,8256.024943252045,1.0,18.0,600.0,1.5,1.0,30,80,8256.024943252045,78.57142857142857,1.0,1.0,0.0,1.0,0.0,182.32605544810275,182.32605544810275,100.0,0.7,10,E2_medium,ok,14,5.0,355.6106581183467,10,length
1.0,2,1,11,2.0,20.0,street_time_base,699.2881799135517,0.4076295949998894,1.0,797.7830476452712,1.0,18.0,600.0,1.5,1.0,30,80,797.7830476452712,78.57142857142857,1.0,1.0,0.0,1.0,0.0,98.49486773171941,98.49486773171941,100.0,0.5,10,E2_medium,ok,14,5.0,284.576841321552,10,street_time
1.0,3,0,11,2.0,20.0,street_time_ants20,763.6131484814033,0.27740684999935183,1.0,862.0941898965648,1.0,18.0,600.0,1.5,1.0,20,80,862.0941898965648,78.57142857142857,1.0,1.0,0.0,1.0,0.0,98.48104141516149,98.48104141516149,100.0,0.5,10,E2_medium,ok,14,5.0,304.24349180593356,10,street_time
1.0,3,0,11,2.0,20.0,street_time_ants40,764.6092678262236,0.5337823070003651,1.0,846.7978065926109,1.0,18.0,600.0,1.5,1.0,40,80,846.7978065926109,78.57142857142857,1.0,1.0,0.0,1.0,0.0,82.18853876638735,82.18853876638735,100.0,0.5,10,E2_medium,ok,14,5.0,288.0339991025612,10,street_time
1.0,3,0,11,2.0,20.0,street_time_iters50,702.7625524271609,0.2645065960005013,1.0,803.9985323311981,1.0,18.0,600.0,1.5,1.0,30,50,803.9985323311981,78.57142857142857,1.0,1.0,0.0,1.0,0.0,101.23597990403721,101.23597990403721,100.0,0.5,10,E2_medium,ok,14,5.0,301.9275472902892,10,street_time
1.0,3,0,11,2.0,20.0,street_time_iters120,785.6376239443965,0.6253073469997616,1.0,876.4178762694064,1.0,18.0,600.0,1.5,1.0,30,120,876.4178762694064,78.57142857142857,1.0,1.0,0.0,1.0,0.0,90.78025232500988,90.78025232500988,100.0,0.5,10,E2_medium,ok,14,5.0,298.3780756710315,10,street_time
0.8,3,0,11,2.0,20.0,street_time_alpha0.8,686.0681374864406,0.40991364900037297,1.0,775.6945118803465,1.0,18.0,600.0,1.5,1.0,30,80,775.6945118803465,78.57142857142857,1.0,1.0,0.0,1.0,0.0,89.62637439390585,89.62637439390585,100.0,0.5,10,E2_medium,ok,14,5.0,288.9267405350978,10,street_time
1.2,2,0,12,2.0,20.0,street_time_alpha1.2,812.8982187853987,0.4156022369998027,1.0,944.8593416385818,1.0,18.0,600.0,1.5,1.0,30,80,944.8593416385818,85.71428571428571,1.0,1.0,0.0,1.0,0.0,131.96112285318304,131.96112285318304,100.0,0.5,10,E2_medium,ok,14,5.0,341.0930355751682,10,street_time
1.0,3,0,11,1.5,20.0,street_time_beta1.5,732.5409447898653,0.40594683899962547,1.0,814.7294835562527,1.0,18.0,600.0,1.5,1.0,30,80,814.7294835562527,78.57142857142857,1.0,1.0,0.0,1.0,0.0,82.18853876638735,82.18853876638735,100.0,0.5,10,E2_medium,ok,14,5.0,285.36163884953135,10,street_time
1.0,3,0,11,2.5,20.0,street_time_beta2.5,757.8631814669106,0.3883409309992203,1.0,847.4895558608165,1.0,18.0,600.0,1.5,1.0,30,80,847.4895558608165,78.57142857142857,1.0,1.0,0.0,1.0,0.0,89.62637439390585,89.62637439390585,100.0,0.5,10,E2_medium,ok,14,5.0,294.9096608668036,10,street_time
1.0,3,0,11,2.0,20.0,street_time_gamma0.7,701.7603953077024,0.3965960619998441,0.7,791.3867697016083,1.0,18.0,600.0,1.5,1.0,30,80,791.3867697016083,78.57142857142857,1.0,1.0,0.0,1.0,0.0,89.62637439390585,89.62637439390585,100.0,0.5,10,E2_medium,ok,14,5.0,290.2344286868695,10,street_time
1.0,3,0,11,2.0,20.0,street_time_gamma1.3,720.5406664410384,0.3905600419993789,1.3,821.7766463450756,1.0,18.0,600.0,1.5,1.0,30,80,821.7766463450756,78.57142857142857,1.0,1.0,0.0,1.0,0.0,101.23597990403721,101.23597990403721,100.0,0.5,10,E2_medium,ok,14,5.0,303.4090567914458,10,street_time
1.0,3,0,11,2.0,20.0,street_time_rho0.3,745.4065565126941,0.4027085059997262,1.0,846.6425364167313,1.0,18.0,600.0,1.5,1.0,30,80,846.6425364167313,78.57142857142857,1.0,1.0,0.0,1.0,0.0,101.23597990403721,101.23597990403721,100.0,0.3,10,E2_medium,ok,14,5.0,305.48121429741707,10,street_time
1.0,2,0,12,2.0,20.0,street_time_rho0.7,698.2803656707451,0.3986341749996427,1.0,767.6676272047066,1.0,18.0,600.0,1.5,1.0,30,80,767.6676272047066,85.71428571428571,1.0,1.0,0.0,1.0,0.0,69.38726153396141,69.38726153396141,100.0,0.7,10,E2_medium,ok,14,5.0,269.70531335717874,10,street_time
1.0,1,2,11,2.0,20.0,random_length_base,18440.548476373464,0.016447426999548043,1.0,18571.32758719752,1.0,18.0,600.0,1.5,1.0,30,80,18571.32758719752,78.57142857142857,1.0,1.0,0.0,1.0,0.0,130.7791108240566,130.7791108240566,100.0,0.5,10,E2_medium,ok,14,5.0,492.69043855567077,10,length
1.0,2,0,12,2.0,20.0,random_street_time_base,1410.6371279739944,0.015669867999349663,1.0,1523.7410171979298,1.0,18.0,600.0,1.5,1.0,30,80,1523.7410171979298,85.71428571428571,1.0,1.0,0.0,1.0,0.0,113.10388922393531,113.10388922393531,100.0,0.5,10,E2_medium,ok,14,5.0,370.6569832217682,10,street_time
1.0,3,0,11,2.0,20.0,greedy_length_base,9611.475542355274,0.015956694999658794,1.0,9696.93429658369,1.0,18.0,600.0,1.5,1.0,30,80,9696.93429658369,78.57142857142857,1.0,1.0,0.0,1.0,0.0,85.4587542284151,85.4587542284151,100.0,0.5,10,E2_medium,ok,14,5.0,386.78466156723175,10,length
1.0,3,0,11,2.0,20.0,greedy_street_time_base,729.4978098826118,0.015588465000291762,1.0,830.733789786649,1.0,18.0,600.0,1.5,1.0,30,80,830.733789786649,78.57142857142857,1.0,1.0,0.0,1.0,0.0,101.23597990403721,101.23597990403721,100.0,0.5,10,E2_medium,ok,14,5.0,304.1554854115768,10,street_time
1.0,3,4,13,2.0,20.0,length_base,15685.068298440809,0.8900111530001595,1.0,15920.570774889191,1.0,18.0,600.0,1.5,1.0,30,80,15920.570774889191,65.0,1.0,1.0,0.0,1.0,0.0,235.50247644838163,235.50247644838163,100.0,0.5,1,E3_large,ok,20,5.0,533.3075275251141,10,length
1.0,3,2,15,2.0,20.0,length_ants20,14130.78467197494,0.6362317240000266,1.0,14250.622410710172,1.0,18.0,600.0,1.5,1.0,20,80,14250.622410710172,75.0,1.0,1.0,0.0,1.0,0.0,119.83773873523279,119.83773873523279,100.0,0.5,1,E3_large,ok,20,5.0,496.46528497226075,10,length
1.0,2,3,15,2.0,20.0,length_ants40,14891.699077055819,1.1326886599999852,1.0,15132.033560606327,1.0,18.0,600.0,1.5,1.0,40,80,15132.033560606327,75.0,1.0,1.0,0.0,1.0,0.0,240.33448355050825,240.33448355050825,100.0,0.5,1,E3_large,ok,20,5.0,498.9439689548376,10,length
1.0,3,5,12,2.0,20.0,length_iters50,14155.299982775734,0.6261613679998845,1.0,14579.82978505573,1.0,18.0,600.0,1.5,1.0,30,50,14579.82978505573,60.0,1.0,1.0,0.0,1.0,0.0,424.52980227999666,424.52980227999666,100.0,0.5,1,E3_large,ok,20,5.0,524.7223483996902,10,length
1.0,3,2,15,2.0,20.0,length_iters120,14074.191313116215,1.3268718389999776,1.0,14207.080157493205,1.0,18.0,600.0,1.5,1.0,30,120,14207.080157493205,75.0,1.0,1.0,0.0,1.0,0.0,132.88884437699033,132.88884437699033,100.0,0.5,1,E3_large,ok,20,5.0,495.52206232461526,10,length
0.8,2,3,15,2.0,20.0,length_alpha0.8,14245.552191034158,0.8946767030001865,1.0,14428.99999896789,1.0,18.0,600.0,1.5,1.0,30,80,14428.99999896789,75.0,1.0,1.0,0.0,1.0,0.0,183.44780793373297,183.44780793373297,100.0,0.5,1,E3_large,ok,20,5.0,506.59832103858423,10,length
1.2,1,5,14,2.0,20.0,length_alpha1.2,14983.635084956513,0.8909513569997216,1.0,15525.794333893024,1.0,18.0,600.0,1.5,1.0,30,80,15525.794333893024,70.0,1.0,1.0,0.0,1.0,0.0,542.1592489365096,542.1592489365096,100.0,0.5,1,E3_large,ok,20,5.0,546.6281870151668,10,length
1.0,2,2,16,1.5,20.0,length_beta1.5,14431.572403395448,0.8606064960004005,1.0,14555.022734771102,1.0,18.0,600.0,1.5,1.0,30,80,14555.022734771102,80.0,1.0,1.0,0.0,1.0,0.0,123.4503313756548,123.4503313756548,100.0,0.5,1,E3_large,ok,20,5.0,491.27519106049783,10,length
1.0,3,2,15,2.5,20.0,length_beta2.5,14074.191313116215,0.8536517230004392,1.0,14207.080157493205,1.0,18.0,600.0,1.5,1.0,30,80,14207.080157493205,75.0,1.0,1.0,0.0,1.0,0.0,132.88884437699033,132.88884437699033,100.0,0.5,1,E3_large,ok,20,5.0,495.52206232461526,10,length
1.0,3,5,12,2.0,20.0,length_gamma0.7,14702.617348615071,0.8435778399998526,0.7,15223.329622516016,1.0,18.0,600.0,1.5,1.0,30,80,15223.329622516016,60.0,1.0,1.0,0.0,1.0,0.0,520.7122739009451,520.7122739009451,100.0,0.5,1,E3_large,ok,20,5.0,547.3101348479333,10,length
1.0,2,4,14,2.0,20.0,length_gamma1.3,13974.254890473689,0.9324250580002627,1.3,14143.382037944779,1.0,18.0,600.0,1.5,1.0,30,80,14143.382037944779,70.0,1.0,1.0,0.0,1.0,0.0,169.12714747109004,169.12714747109004,100.0,0.5,1,E3_large,ok,20,5.0,493.690072251739,10,length
1.0,3,2,15,2.0,20.0,length_rho0.3,14124.001210683953,0.8632935949999592,1.0,14279.713968265625,1.0,18.0,600.0,1.5,1.0,30,80,14279.713968265625,75.0,1.0,1.0,0.0,1.0,0.0,155.71275758167286,155.71275758167286,100.0,0.3,1,E3_large,ok,20,5.0,496.3522272840778,10,length
1.0,3,4,13,2.0,20.0,length_rho0.7,14310.630771535474,0.8562816749999911,1.0,14604.11004757664,1.0,18.0,600.0,1.5,1.0,30,80,14604.11004757664,65.0,1.0,1.0,0.0,1.0,0.0,293.4792760411647,293.4792760411647,100.0,0.7,1,E3_large,ok,20,5.0,509.0644133414627,10,length
1.0,3,0,17,2.0,20.0,street_time_base,1181.8486363810227,0.803492952999477,1.0,1256.7794484366357,1.0,18.0,600.0,1.5,1.0,30,80,1256.7794484366357,85.0,1.0,1.0,0.0,1.0,0.0,74.93081205561293,74.93081205561293,100.0,0.5,1,E3_large,ok,20,5.0,376.09887449036796,10,street_time
1.0,3,0,17,2.0,20.0,street_time_ants20,1465.0058900955917,0.5622321029995874,1.0,1546.4536416452788,1.0,18.0,600.0,1.5,1.0,20,80,1546.4536416452788,85.0,1.0,1.0,0.0,1.0,0.0,81.44775154968721,81.44775154968721,100.0,0.5,1,E3_large,ok,20,5.0,406.94987865477617,10,street_time
1.0,4,0,16,2.0,20.0,street_time_ants40,1226.23015189425,1.0553349570000137,1.0,1307.6799229547928,1.0,18.0,600.0,1.5,1.0,40,80,1307.6799229547928,80.0,1.0,1.0,0.0,1.0,0.0,81.44977106054296,81.44977106054296,100.0,0.5,1,E3_large,ok,20,5.0,387.0539199821868,10,street_time
1.0,4,0,16,2.0,20.0,street_time_iters50,1253.4160314330513,0.5162393459995656,1.0,1335.318681587765,1.0,18.0,600.0,1.5,1.0,30,50,1335.318681587765,80.0,1.0,1.0,0.0,1.0,0.0,81.90265015471368,81.90265015471368,100.0,0.5,1,E3_large,ok,20,5.0,389.77228903792445,10,street_time
1.0,3,0,17,2.0,20.0,street_time_iters120,1211.8390529185288,1.1845482899998387,1.0,1279.4209881542251,1.0,18.0,600.0,1.5,1.0,30,120,1279.4209881542251,85.0,1.0,1.0,0.0,1.0,0.0,67.58193523569628,67.58193523569628,100.0,0.5,1,E3_large,ok,20,5.0,370.7182848282182,10,street_time
0.8,2,0,18,2.0,20.0,street_time_alpha0.8,1181.4157326346642,0.8255918980003116,1.0,1235.2457459145262,1.0,18.0,600.0,1.5,1.0,30,80,1235.2457459145262,90.0,1.0,1.0,0.0,1.0,0.0,53.830013279862044,53.830013279862044,100.0,0.5,1,E3_large,ok,20,5.0,355.69962726320716,10,street_time
1.2,2,0,18,2.0,20.0,street_time_alpha1.2,1326.3283060070428,0.7777820340006656,1.0,1389.7469604654746,1.0,18.0,600.0,1.5,1.0,30,80,1389.7469604654746,90.0,1.0,1.0,0.0,1.0,0.0,63.418654458431774,63.418654458431774,100.0,0.5,1,E3_large,ok,20,5.0,377.3643162228086,10,street_time
1.0,2,0,18,1.5,20.0,street_time_beta1.5,1181.1929148164847,0.8081887400003325,1.0,1284.204515107849,1.0,18.0,600.0,1.5,1.0,30,80,1284.204515107849,90.0,1.0,1.0,0.0,1.0,0.0,103.01160029136418,103.01160029136418,100.0,0.5,1,E3_large,ok,20,5.0,404.8626461231943,10,street_time
1.0,2,2,16,2.5,20.0,street_time_beta2.5,1241.5538031496524,0.8258319079995999,1.0,1401.3105588690828,1.0,18.0,600.0,1.5,1.0,30,80,1401.3105588690828,80.0,1.0,1.0,0.0,1.0,0.0,159.75675571943043,159.75675571943043,100.0,0.5,1,E3_large,ok,20,5.0,432.07031366386184,10,street_time
1.0,2,1,17,2.0,20.0,street_time_gamma0.7,1242.9279360379364,0.799186947000635,0.7,1394.75301185763,1.0,18.0,600.0,1.5,1.0,30,80,1394.75301185763,85.0,1.0,1.0,0.0,1.0,0.0,151.82507581969355,151.82507581969355,100.0,0.5,1,E3_large,ok,20,5.0,410.0072312249821,10,street_time
1.0,3,0,17,2.0,20.0,street_time_gamma1.3,1119.0236523863664,0.7858822150001288,1.3,1205.6024997642253,1.0,18.0,600.0,1.5,1.0,30,80,1205.6024997642253,85.0,1.0,1.0,0.0,1.0,0.0,86.57884737785878,86.57884737785878,100.0,0.5,1,E3_large,ok,20,5.0,383.24912134051226,10,street_time
1.0,3,0,17,2.0,20.0,street_time_rho0.3,1256.6071095713082,0.858115644999998,1.0,1343.1859569491671,1.0,18.0,600.0,1.5,1.0,30,80,1343.1859569491671,85.0,1.0,1.0,0.0,1.0,0.0,86.57884737785878,86.57884737785878,100.0,0.3,1,E3_large,ok,20,5.0,394.7144094392577,10,street_time
1.0,2,1,17,2.0,20.0,street_time_rho0.7,1313.6549643011513,0.8249789889996464,1.0,1391.3186111576647,1.0,18.0,600.0,1.5,1.0,30,80,1391.3186111576647,85.0,1.0,1.0,0.0,1.0,0.0,77.66364685651331,77.66364685651331,100.0,0.7,1,E3_large,ok,20,5.0,387.69562406458704,10,street_time
1.0,1,10,9,2.0,20.0,random_length_base,36446.79516682575,0.06476021400067111,1.0,38458.51510134342,1.0,18.0,600.0,1.5,1.0,30,80,38458.51510134342,45.0,1.0,1.0,0.0,1.0,254.91558059266185,2011.7199345176716,1756.8043539250098,100.0,0.5,1,E3_large,ok,20,5.0,854.9155805926619,10,length
1.0,3,4,13,2.0,20.0,random_street_time_base,2556.0886804570973,0.062099253999804205,1.0,3056.271843409843,1.0,18.0,600.0,1.5,1.0,30,80,3056.271843409843,65.0,1.0,1.0,0.0,1.0,0.0,500.1831629527455,500.1831629527455,100.0,0.5,1,E3_large,ok,20,5.0,518.040587058808,10,street_time
1.0,2,5,13,2.0,20.0,greedy_length_base,15346.194986867027,0.0622399170006247,1.0,15954.423352067683,1.0,18.0,600.0,1.5,1.0,30,80,15954.423352067683,65.0,1.0,1.0,0.0,1.0,0.0,608.2283652006545,608.2283652006545,100.0,0.5,1,E3_large,ok,20,5.0,571.5269235558887,10,length
1.0,2,3,15,2.0,20.0,greedy_street_time_base,1299.5993736206742,0.06294780500047636,1.0,1565.3056741713362,1.0,18.0,600.0,1.5,1.0,30,80,1565.3056741713362,75.0,1.0,1.0,0.0,1.0,0.0,265.7063005506619,265.7063005506619,100.0,0.5,1,E3_large,ok,20,5.0,436.9074445364473,10,street_time
1.0,2,6,12,2.0,20.0,length_base,13496.64138157165,0.8627344870001252,1.0,13990.87572315444,1.0,18.0,600.0,1.5,1.0,30,80,13990.87572315444,60.0,1.0,1.0,0.0,1.0,0.0,494.234341582791,494.234341582791,100.0,0.5,2,E3_large,ok,20,5.0,539.8684025002522,10,length
1.0,2,5,13,2.0,20.0,length_ants20,14381.563038594953,0.655662296000628,1.0,15200.234256854445,1.0,18.0,600.0,1.5,1.0,20,80,15200.234256854445,65.0,1.0,1.0,0.0,1.0,0.0,818.6712182594911,818.6712182594911,100.0,0.5,2,E3_large,ok,20,5.0,566.7417272981968,10,length
1.0,2,5,13,2.0,20.0,length_ants40,14835.734771661597,1.1594999330000064,1.0,15271.849005937467,1.0,18.0,600.0,1.5,1.0,40,80,15271.849005937467,65.0,1.0,1.0,0.0,1.0,0.0,436.1142342758699,436.1142342758699,100.0,0.5,2,E3_large,ok,20,5.0,513.9461463865297,10,length
1.0,2,6,12,2.0,20.0,length_iters50,13623.62486047823,0.5655134970002109,1.0,14353.786098254093,1.0,18.0,600.0,1.5,1.0,30,50,14353.786098254093,60.0,1.0,1.0,0.0,1.0,0.0,730.1612377758632,730.1612377758632,100.0,0.5,2,E3_large,ok,20,5.0,554.1094243295845,10,length
1.0,2,5,13,2.0,20.0,length_iters120,14495.870693078945,1.3089948819997517,1.0,15113.993323854735,1.0,18.0,600.0,1.5,1.0,30,120,15113.993323854735,65.0,1.0,1.0,0.0,1.0,0.0,618.1226307757895,618.1226307757895,100.0,0.5,2,E3_large,ok,20,5.0,568.6468548729301,10,length
0.8,2,6,12,2.0,20.0,length_alpha0.8,14059.467813076852,0.9319686110002294,1.0,14616.834123703964,1.0,18.0,600.0,1.5,1.0,30,80,14616.834123703964,60.0,1.0,1.0,0.0,1.0,0.0,557.3663106271131,557.3663106271131,100.0,0.5,2,E3_large,ok,20,5.0,561.3734735395617,10,length
1.2,2,3,15,2.0,20.0,length_alpha1.2,13693.449198581731,0.8997135489998982,1.0,14027.951460962659,1.0,18.0,600.0,1.5,1.0,30,80,14027.951460962659,75.0,1.0,1.0,0.0,1.0,0.0,334.50226238092796,334.50226238092796,100.0,0.5,2,E3_large,ok,20,5.0,498.1955344582133,10,length
1.0,3,5,12,1.5,20.0,length_beta1.5,14844.53621985151,0.916037774999495,1.0,15259.65726774529,1.0,18.0,600.0,1.5,1.0,30,80,15259.65726774529,60.0,1.0,1.0,0.0,1.0,0.0,415.1210478937786,415.1210478937786,100.0,0.5,2,E3_large,ok,20,5.0,552.1340436927701,10,length
1.0,2,6,12,2.5,20.0,length_beta2.5,13740.356225622856,0.8735658710002099,1.0,14480.01981771516,1.0,18.0,600.0,1.5,1.0,30,80,14480.01981771516,60.0,1.0,1.0,0.0,1.0,0.0,739.6635920923037,739.6635920923037,100.0,0.5,2,E3_large,ok,20,5.0,556.0549470819954,10,length
1.0,2,6,12,2.0,20.0,length_gamma0.7,14529.557653676877,0.9498521010000331,0.7,15114.960879086702,1.0,18.0,600.0,1.5,1.0,30,80,15114.960879086702,60.0,1.0,1.0,0.0,1.0,0.0,585.4032254098256,585.4032254098256,100.0,0.5,2,E3_large,ok,20,5.0,569.2083042162287,10,length
1.0,2,5,13,2.0,20.0,length_gamma1.3,14052.74951637394,0.8784491490005166,1.3,14705.490796552931,1.0,18.0,600.0,1.5,1.0,30,80,14705.490796552931,65.0,1.0,1.0,0.0,1.0,0.0,652.7412801789908,652.7412801789908,100.0,0.5,2,E3_large,ok,20,5.0,561.2615019278464,10,length
1.0,2,4,14,2.0,20.0,length_rho0.3,13990.092702671329,0.8928203210007268,1.0,14462.285242392336,1.0,18.0,600.0,1.5,1.0,30,80,14462.285242392336,70.0,1.0,1.0,0.0,1.0,0.0,472.192539721007,472.192539721007,100.0,0.3,2,E3_large,ok,20,5.0,552.2474015971336,10,length
1.0,3,3,14,2.0,20.0,length_rho0.7,14174.03417518577,0.8702023530004226,1.0,14410.40959374252,1.0,18.0,600.0,1.5,1.0,30,80,14410.40959374252,70.0,1.0,1.0,0.0,1.0,0.0,236.37541855675101,236.37541855675101,100.0,0.7,2,E3_large,ok,20,5.0,475.6662609046858,10,length
1.0,1,0,19,2.0,20.0,street_time_base,1328.984847553396,0.8396344749999116,1.0,1464.111311487554,1.0,18.0,600.0,1.5,1.0,30,80,1464.111311487554,95.0,1.0,1.0,0.0,1.0,0.0,135.12646393415804,135.12646393415804,100.0,0.5,2,E3_large,ok,20,5.0,448.7625899403723,10,street_time
1.0,1,1,18,2.0,20.0,street_time_ants20,1175.3487697702064,0.568624381000518,1.0,1365.702781155535,1.0,18.0,600.0,1.5,1.0,20,80,1365.702781155535,90.0,1.0,1.0,0.0,1.0,0.0,190.35401138532836,190.35401138532836,100.0,0.5,2,E3_large,ok,20,5.0,441.0079245023828,10,street_time
1.0,1,1,18,2.0,20.0,street_time_ants40,1187.923245629803,1.0528776090004612,1.0,1272.2657257615488,1.0,18.0,600.0,1.5,1.0,40,80,1272.2657257615488,90.0,1.0,1.0,0.0,1.0,0.0,84.34248013174579,84.34248013174579,100.0,0.5,2,E3_large,ok,20,5.0,367.3441558840598,10,street_time
